id,term,n_words,has_source_link,has_article_link,has_other_link,region,journal
str856,stroke,176,True,True,False,namerica,JAHA: Journal of the American Heart Association
str857,stroke,268,False,False,False,namerica,PLOS Biology
str858,stroke,340,False,False,False,namerica,Neurology
str859,stroke,268,False,False,False,namerica,PLOS Biology
str860,stroke,340,False,False,False,namerica,Neurology
str861,stroke,667,False,True,False,namerica,Nature
str862,stroke,337,True,True,False,namerica,Journal of Biological Chemistry
str863,stroke,322,True,True,False,namerica,Hypertension
str864,stroke,196,False,True,False,namerica,PLOS Biology
str865,stroke,342,True,True,False,europe,Science Signaling
str866,stroke,168,False,False,False,namerica,Journal of Pediatrics
str867,stroke,564,False,False,False,europe,Diabetologia
str868,stroke,247,False,False,False,namerica,JAMA Internal Medicine
str869,stroke,132,True,False,True,namerica,
str870,stroke,426,True,True,False,namerica,PLOS ONE
str871,stroke,379,True,True,False,namerica,Epilepsia
str872,stroke,331,False,True,False,namerica,Journal of the American College of Cardiology
str873,stroke,182,False,False,False,namerica,Pediatric Neurology
str874,stroke,141,False,False,False,namerica,JAMA Neurology
str875,stroke,495,True,False,False,europe,Nature Cell Biology
str876,stroke,383,True,False,False,namerica,Autophagy
str877,stroke,272,True,False,False,namerica,
str878,stroke,552,False,True,True,namerica,Biomedical Optics Express
str879,stroke,347,False,True,False,europe,BMJ Open
str880,stroke,493,False,False,False,namerica,European Heart Journal
str881,stroke,225,False,False,False,namerica,Scientific Reports
str882,stroke,168,False,False,False,namerica,
str883,stroke,251,False,False,False,namerica,Nature
str884,stroke,328,False,True,False,namerica,Molecular Therapy - Methods & Clinical Development
str885,stroke,406,False,False,False,namerica,Science
str886,stroke,164,False,False,False,namerica,
str887,stroke,649,False,False,False,namerica,Science Translational Medicine
str888,stroke,154,False,True,False,namerica,Science Translational Medicine
str889,stroke,267,True,False,False,namerica,Menopause: The Journal of the North American Menopause Society
str890,stroke,267,True,False,False,namerica,Menopause: The Journal of the North American Menopause Society
str891,stroke,386,False,True,False,namerica,Brain
str892,stroke,432,True,False,False,europe,The Journal of the American Medical Association
str893,stroke,272,False,False,False,namerica,Neurology
str894,stroke,446,False,True,False,namerica,New England Journal of Medicine
str895,stroke,140,True,False,False,namerica,
str896,stroke,326,False,False,False,samerica,PLOS ONE
str897,stroke,266,False,False,True,namerica,Canadian Medical Association Journal
str898,stroke,326,False,True,False,namerica,Annals of Internal Medicine
str899,stroke,240,False,True,False,europe,Frontiers in Public Health
str900,stroke,317,False,False,False,namerica,Proceedings of the National Academy of Sciences
str901,stroke,305,False,False,False,namerica,Nature
str902,stroke,536,False,True,False,namerica,Nature Neuroscience
str903,stroke,509,False,True,False,namerica,Scientific Reports
str904,stroke,268,True,True,False,europe,eLife
str905,stroke,258,False,False,False,namerica,eLife
str906,stroke,618,True,False,True,namerica,
str907,stroke,266,False,False,False,namerica,Neuromodulation
str908,stroke,311,True,True,True,namerica,JAHA: Journal of the American Heart Association
str909,stroke,298,True,True,False,namerica,JAHA: Journal of the American Heart Association
str910,stroke,347,True,True,False,europe,European Journal of Preventive Cardiology
str911,stroke,369,True,True,True,namerica,Advanced Healthcare Materials
str912,stroke,635,False,False,True,namerica,
str913,stroke,347,True,True,False,europe,European Journal of Preventive Cardiology
str914,stroke,369,True,True,True,namerica,Advanced Healthcare Materials
str915,stroke,635,False,False,True,namerica,
str916,stroke,216,True,True,False,namerica,Journal of Nuclear Medicine
str917,stroke,531,True,True,False,namerica,Neurobiology of Aging
str918,stroke,238,False,False,False,namerica,JAMA Neurology
str919,stroke,378,False,True,False,asia,Nature Biomedical Engineering
str920,stroke,221,False,False,True,europe,Cardiovascular Innovations and Applications
str921,stroke,464,False,False,False,namerica,Human Brain Mapping
str922,stroke,474,False,True,True,namerica,Journal of the American College of Cardiology
str923,stroke,285,True,True,False,namerica,ACS Sensors
str924,stroke,347,False,False,False,namerica,eLife
str925,stroke,249,False,False,False,namerica,Canadian Medical Association Journal Open
str926,stroke,254,False,False,False,africa,
str927,stroke,245,True,True,False,europe,Scientific Reports
str928,stroke,295,False,False,False,namerica,Circulation
str929,stroke,561,False,False,False,namerica,Cell
str930,stroke,310,False,False,False,namerica,Neurology
str931,stroke,339,True,True,False,namerica,JAHA: Journal of the American Heart Association
str932,stroke,289,False,False,False,namerica,Journal of the American College of Cardiology
str933,stroke,289,False,False,False,namerica,Journal of the American College of Cardiology
str934,stroke,279,False,False,False,namerica,Cell Research
str935,stroke,434,False,False,False,namerica,Proceedings of the National Academy of Sciences
str936,stroke,353,True,True,False,namerica,Circulation: Journal of the American Heart Association
str937,stroke,455,True,True,False,namerica,JAMA Neurology
str938,stroke,174,True,True,False,africa,Toxins
str939,stroke,252,False,False,False,namerica,JACC: Cardiovascular Interventions
str940,stroke,310,False,False,False,europe,Journal of Clinical Investigation
str941,stroke,482,True,False,False,namerica,Neurobiology of Aging
str942,stroke,286,True,False,False,,Nature Nanotechnology
str943,stroke,260,True,True,False,europe,Nature Communications
str944,stroke,232,False,True,False,europe,Brain and Behaviour
str945,stroke,259,True,False,False,namerica,American Journal of Cardiology
str946,stroke,173,False,True,False,asia,The Open Cardiovascular Medicine Journal
str947,stroke,214,True,False,False,namerica,Menopause: The Journal of the North American Menopause Society
str948,stroke,303,True,True,False,namerica,Age and Ageing
str949,stroke,552,False,True,False,namerica,Journal of the American Geriatrics Society
str950,stroke,295,False,False,False,namerica,Neuron
str951,stroke,167,True,True,False,namerica,Therapeutic Hypothermia and Temperature Management
str952,stroke,334,False,False,False,namerica,New England Journal of Medicine
str953,stroke,44,False,False,False,namerica,Menopause: The Journal of the North American Menopause Society
str954,stroke,367,False,True,False,europe,ACS Energy Letters
str955,stroke,215,False,False,False,namerica,
str956,stroke,191,True,False,False,namerica,
str957,stroke,175,True,False,False,namerica,
str958,stroke,400,False,False,False,namerica,Neurology
str959,stroke,414,False,True,False,namerica,Neuron
str960,stroke,542,False,True,False,namerica,Brain
str961,stroke,333,False,False,False,namerica,Science Signaling
str962,stroke,252,False,False,False,namerica,Catheterization and Cardiovascular Interventions
str963,stroke,146,False,True,False,namerica,Journal of the American College of Cardiology
str964,stroke,209,True,True,False,namerica,Journal of Thoracic and Cardiovascular Surgery
str965,stroke,559,False,True,False,namerica,Journal of the American College of Cardiology
str966,stroke,243,False,False,True,namerica,
str967,stroke,222,True,False,False,namerica,Journal of Neurosurgery
str968,stroke,322,True,True,False,namerica,Circulation: Journal of the American Heart Association
str969,stroke,251,False,True,False,asia,"Nanomedicine: Nanotechnology, Biology and Medicine"
str970,stroke,315,True,True,False,namerica,eNeuro
str971,stroke,337,False,True,False,namerica,Nature Materials
str972,stroke,124,True,False,False,namerica,
str973,stroke,246,True,False,False,namerica,Smart Materials and Structures
str974,stroke,271,False,True,False,europe,Nature Communications
str975,stroke,229,False,False,False,europe,Journal of Neurology Neurosurgery & Psychiatry
str977,stroke,302,True,False,False,namerica,Scientific Reports
str978,stroke,564,False,True,False,namerica,New England Journal of Medicine
str979,stroke,431,False,False,False,namerica,Bipolar Disorders
str980,stroke,233,True,True,False,namerica,JAHA: Journal of the American Heart Association
str981,stroke,279,False,False,False,namerica,Neurology
str982,stroke,235,False,False,False,europe,Science Translational Medicine
str983,stroke,279,False,False,False,namerica,Neurology
str984,stroke,235,False,False,False,europe,Science Translational Medicine
str985,stroke,567,False,False,False,europe,Diabetologia
str986,stroke,283,False,False,False,europe,British Journal of Ophthalmology
str987,stroke,640,False,False,False,namerica,Annals of Surgery
str988,stroke,201,True,False,False,namerica,
str989,stroke,294,True,False,False,namerica,Circulation: Cardiovascular Quality and Outcomes
str990,stroke,337,True,False,False,namerica,
str991,stroke,353,True,False,False,namerica,NeuroImage
str992,stroke,164,False,False,False,namerica,JAMA
str993,stroke,236,True,True,False,namerica,Scientific Reports
str994,stroke,437,False,True,False,namerica,Nutrition Reviews
str995,stroke,506,True,False,False,namerica,
str996,stroke,562,True,False,False,namerica,
str997,stroke,2,True,False,False,,
str998,stroke,261,False,False,False,namerica,
str999,stroke,417,False,True,False,namerica,Proceedings of the National Academy of Sciences
str1001,stroke,193,False,True,False,namerica,Science
str1002,stroke,278,False,False,False,namerica,Scientific Reports
str1003,stroke,222,True,True,False,namerica,Journal of the American Geriatrics Society
str1004,stroke,231,False,True,False,africa,Royal Society Open Science
str1005,stroke,387,True,True,False,namerica,Annals of Nutrition and Metabolism
str1006,stroke,335,False,False,False,namerica,Journal of Cardiopulmonary Rehabilitation and Prevention
str1007,stroke,255,False,False,False,namerica,Neurology
str1008,stroke,763,True,False,False,namerica,Current Biology
str1009,stroke,294,True,False,False,europe,
str1010,stroke,352,True,False,False,europe,
str1011,stroke,290,True,False,False,europe,Heart
str1012,stroke,89,False,False,False,namerica,
str1013,stroke,532,False,True,False,europe,European Heart Journal
str1014,stroke,348,True,False,False,europe,New England Journal of Medicine
str1015,stroke,346,True,False,False,europe,
str1016,stroke,267,False,False,False,namerica,American Journal of Preventive Medicine
str1017,stroke,566,False,False,False,namerica,Lancet
str1018,stroke,656,False,False,False,namerica,Lancet
str1019,stroke,276,True,False,False,europe,
str1020,stroke,652,False,False,False,namerica,The Lancet
str1021,stroke,237,False,True,False,namerica,Journal of Bone & Mineral Research
str1022,stroke,342,True,True,False,namerica,Cancer Causes & Control
str1023,stroke,318,True,False,False,europe,
str1024,stroke,338,True,False,False,europe,Lancet
str1025,stroke,276,True,True,False,namerica,Hypertension: Journal of the American Heart Association
str1026,stroke,210,True,False,False,europe,
str1027,stroke,497,False,False,True,namerica,Annals of Internal Medicine
str1028,stroke,281,False,False,False,namerica,The Lancet
str1029,stroke,365,True,False,False,europe,
str1030,stroke,640,False,True,False,namerica,The Lancet
str1031,stroke,702,False,True,False,namerica,New England Journal of Medicine
str1032,stroke,353,True,False,False,europe,European Heart Journal
str1033,stroke,242,True,False,False,europe,Lancet
str1034,stroke,225,True,False,False,europe,
str1035,stroke,321,True,False,False,europe,
str1036,stroke,279,True,False,False,europe,The Lancet
str1037,stroke,402,False,False,False,europe,Lancet
str1038,stroke,418,True,False,False,europe,JAMA
str1039,stroke,223,True,False,False,europe,
str1040,stroke,716,False,True,False,namerica,JAMA Neurology
str1041,stroke,510,False,True,False,namerica,Nature
str1042,stroke,345,False,False,False,namerica,New England Journal of Medicine
str1043,stroke,333,True,False,False,europe,New England Journal of Medicine
str1044,stroke,451,False,False,False,namerica,New England Journal of Medicine
str1045,stroke,374,False,False,False,namerica,
str1046,stroke,341,True,False,False,europe,
str1047,stroke,295,True,False,False,europe,
str1048,stroke,154,True,False,True,europe,
str1049,stroke,330,True,False,False,europe,New England Journal of Medicine
